C3F4E708-048E-4826-9F72-3004041555D2,ZSSZF,A320,34.1,37.6,2015-08-02 06:10:00.0000000,184H,21R,E13,1,2015-08-02 08:10:00.0000000,184,21R,E13,1,1,1,NULL,2015-08-02 05:39:00.0000000,2015-08-02 06:10:00.0000000,2015-08-02 05:45:00.0000000,2015-08-02 08:10:00.0000000,2015-08-02 08:31:00.0000000,NULL,2015-08-02 08:43:00.0000000,-25,21,LOC#,LOC#,FAJS,HKNA,SA,SA
57B167DC-3F16-4524-A5ED-3A8CE143C335,ZSZWC,B738,34.3,38.5,2015-08-02 06:15:00.0000000,636,21R,A11,1,2015-08-02 07:00:00.0000000,133,21R,A11,1,1,1,NULL,2015-08-02 06:02:00.0000000,2015-08-02 06:15:00.0000000,2015-08-02 06:07:00.0000000,2015-08-02 07:00:00.0000000,2015-08-02 07:00:00.0000000,NULL,2015-08-02 07:15:00.0000000,-8,0,FADN,FADN,FAJS,FACT,MN,MN
A748DFF6-F4DB-4B1D-B9CE-ADE48D5D92FA,ZSZWR,B738,34.3,38.5,2015-08-02 06:15:00.0000000,413H,21R,C2,1,2015-08-02 07:15:00.0000000,413,21R,C2,1,1,1,NULL,2015-08-02 04:31:00.0000000,2015-08-02 06:15:00.0000000,2015-08-02 04:32:00.0000000,2015-08-02 07:15:00.0000000,2015-08-02 07:21:00.0000000,NULL,2015-08-02 07:33:00.0000000,-103,6,LOC#,LOC#,FAJS,FACT,BA6,BA6
A125A34F-A62C-4FC6-B210-01F2BF7D23AC,ZSLEB,C208,0,0,2015-08-02 06:20:00.0000000,LEB,21L,G3,0,2015-08-02 06:50:00.0000000,LEB,21R,G3,1,0,0,NULL,2015-08-02 06:36:00.0000000,2015-08-02 06:20:00.0000000,2015-08-02 06:48:00.0000000,2015-08-02 06:50:00.0000000,2015-08-02 06:55:00.0000000,NULL,2015-08-02 07:02:00.0000000,28,5,FALA,FALA,FAJS,FALA,6844,6844
2B71820F-0F85-41ED-9480-CDB616017B1C,LXRCV,B744,59.6,70.6,2015-08-02 06:25:00.0000000,714,21L,D3A,0,2015-08-02 16:45:00.0000000,715,21R,D3A,1,0,0,NULL,2015-08-02 07:20:00.0000000,2015-08-02 06:25:00.0000000,2015-08-02 07:32:00.0000000,2015-08-02 16:45:00.0000000,2015-08-02 10:25:00.0000000,NULL,2015-08-02 10:42:00.0000000,67,-380,ELLX,ELLX,FAJS,ELLX,CV,CV
E2BA3D34-3B0B-4C1D-A9E9-F9D9BDFA3B3B,ZSOAF,B734,28.9,36,2015-08-02 06:30:00.0000000,911H,21R,A10,1,2015-08-02 07:30:00.0000000,911,21R,A10,1,1,1,NULL,2015-08-02 06:14:00.0000000,2015-08-02 06:30:00.0000000,2015-08-02 06:27:00.0000000,2015-08-02 07:30:00.0000000,2015-08-02 07:29:00.0000000,NULL,2015-08-02 07:48:00.0000000,-3,-1,LOC#,LOC#,FAJS,FAGG,MN,MN
AE061843-8D8C-45C3-B040-F2788D22DE66,ZSSND,A346,63.5,75.3,2015-08-02 06:30:00.0000000,204,21L,A6,0,2015-08-02 08:30:00.0000000,204H,21L,A6,1,0,0,NULL,2015-08-02 06:24:00.0000000,2015-08-02 06:30:00.0000000,2015-08-02 06:29:00.0000000,2015-08-02 08:30:00.0000000,2015-08-02 07:41:00.0000000,NULL,2015-08-02 07:52:00.0000000,-1,-49,KJFK,KJFK,FAJS,LOC#,SA,SA
9B610793-7BCC-48F4-B137-943E70D625CC,ZSSFL,A319,34.1,33.8,2015-08-02 06:40:00.0000000,147,21L,A7,1,2015-08-02 08:50:00.0000000,040,21R,A7,1,1,1,NULL,2015-08-02 06:46:00.0000000,2015-08-02 06:40:00.0000000,2015-08-02 06:55:00.0000000,2015-08-02 08:50:00.0000000,2015-08-02 09:08:00.0000000,NULL,2015-08-02 09:24:00.0000000,15,18,FQMA,FQMA,FAJS,FVFA,SA,SA
95D43304-F289-4764-BEE8-7C7859C9EA93,DAIMG,380,79.8,72.7,2015-08-02 06:40:00.0000000,572,21L,E9,2,2015-08-02 17:15:00.0000000,573,21R,E9,1,2,2,NULL,2015-08-02 06:38:00.0000000,2015-08-02 06:40:00.0000000,2015-08-02 06:49:00.0000000,2015-08-02 17:15:00.0000000,2015-08-02 17:21:00.0000000,NULL,2015-08-02 17:37:00.0000000,9,6,EDDF,EDDF,FAJS,EDDF,LH,LH
69DF2405-DA84-42D0-9C1D-EA49716D0E0F,ZWPN,A320,34.1,37.6,2015-08-02 06:45:00.0000000,467,21L,D17,1,2015-08-02 17:00:00.0000000,462,21R,D17,1,1,1,NULL,2015-08-02 06:32:00.0000000,2015-08-02 06:45:00.0000000,2015-08-02 06:47:00.0000000,2015-08-02 17:00:00.0000000,2015-08-02 17:00:00.0000000,NULL,2015-08-02 17:16:00.0000000,2,0,FVHA,FVHA,FAJS,FVHA,UM,UM
